index,marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
233,AUDI,Q3,33680,8U [restyling],4x4_SUV,2017,25/03/2020,ESSENCE,21012,AUTOMATIQUE,76000,8,150,<50000km
234,AUDI,A1,31100,2 génération,Hatchback,2020,20/05/2020,ESSENCE,12,AUTOMATIQUE,78000,6,116,<5000km
235,AUDI,A3,25700,8V [restyling],Hatchback,2017,13/04/2020,HYBRIDE,84375,AUTOMATIQUE,28000,6,204,<150000km
236,AUDI,Q8,83630,1 génération,4x4_SUV,2019,25/03/2020,DIESEL,9328,AUTOMATIQUE,31000,18,286,<50000km
237,AUDI,Q2,34950,1 génération,4x4_SUV,2020,16/05/2020,DIESEL,15497,AUTOMATIQUE,60000,6,116,<50000km
238,AUDI,Q2,32360,1 génération,4x4_SUV,2017,10/05/2020,DIESEL,32555,AUTOMATIQUE,78000,10,190,<50000km
239,AUDI,A1,21830,8X [restyling],Hatchback,2018,25/03/2020,ESSENCE,36309,MANUEL,31000,6,125,<50000km
240,AUDI,A6,35380,4Gslashcharacter001C7 [restyling],Break,2018,25/03/2020,DIESEL,69745,AUTOMATIQUE,77000,10,190,<150000km
241,AUDI,A1,17260,8X [restyling],Hatchback,2017,25/03/2020,ESSENCE,57402,MANUEL,77000,7,150,<150000km
242,AUDI,Q5,20980,8R [restyling],4x4_SUV,2014,25/03/2020,DIESEL,126430,MANUEL,34000,8,143,<150000km
243,AUDI,A3,39960,8V [restyling],Hatchback,2020,25/03/2020,DIESEL,25574,AUTOMATIQUE,38000,8,150,<50000km
244,AUDI,Q3,39880,F3,4x4_SUV,2020,13/05/2020,ESSENCE,8698,MANUEL,13000,8,150,<50000km
245,AUDI,Q5,54480,2 génération,4x4_SUV,2020,13/05/2020,DIESEL,21995,AUTOMATIQUE,69000,11,190,<50000km
246,AUDI,A8,26060,D4slashcharacter0014H,Berline,2012,20/05/2020,DIESEL,168207,AUTOMATIQUE,31000,15,250,<250000km
247,AUDI,R8,83750,1 génération,Cabriolet,2012,25/03/2020,ESSENCE,89444,AUTOMATIQUE,51000,45,525,<150000km
248,AUDI,Q3,53220,F3,4x4_SUV,2021,25/03/2020,DIESEL,12,AUTOMATIQUE,13000,8,150,<5000km
249,AUDI,Q5,45080,2 génération,4x4_SUV,2019,12/05/2020,DIESEL,49921,AUTOMATIQUE,76000,9,163,<50000km
250,AUDI,Q7,42820,4M,4x4_SUV,2016,25/03/2020,DIESEL,63762,AUTOMATIQUE,28000,16,252,<150000km
251,AUDI,Q5,61230,2 génération,4x4_SUV,2020,13/04/2020,DIESEL,8503,AUTOMATIQUE,13000,10,190,<50000km
252,AUDI,Q3,29260,8U [restyling],4x4_SUV,2017,24/05/2020,ESSENCE,60275,AUTOMATIQUE,51000,8,150,<150000km
253,AUDI,A4,14680,B9,Break,2015,25/03/2020,DIESEL,142032,AUTOMATIQUE,31000,8,150,<150000km
254,AUDI,A3,20890,8V [restyling],Hatchback,2017,25/03/2020,DIESEL,101064,MANUEL,95000,5,110,<150000km
255,AUDI,S3,71660,8V,Hatchback,2018,25/03/2020,ESSENCE,36189,AUTOMATIQUE,31000,29,300,<50000km
256,AUDI,A4,35530,B9,Break,2017,25/03/2020,DIESEL,35099,AUTOMATIQUE,33000,16,272,<50000km
257,AUDI,A4,28130,B9,Break,2017,25/03/2020,DIESEL,43651,AUTOMATIQUE,78000,7,150,<50000km
258,AUDI,A4,31990,B9,Berline,2018,28/03/2020,DIESEL,46010,AUTOMATIQUE,77000,10,190,<50000km
259,AUDI,Q5,37830,8R [restyling],4x4_SUV,2015,25/03/2020,DIESEL,94300,AUTOMATIQUE,25000,20,272,<150000km
260,AUDI,A5,49090,2 génération,Berline,2018,12/05/2020,DIESEL,64228,AUTOMATIQUE,76000,10,190,<150000km
261,AUDI,A1,28430,8X [restyling],Hatchback,2021,12/05/2020,ESSENCE,1736,AUTOMATIQUE,31000,6,116,<5000km
262,AUDI,Q7,101960,4L [restyling],4x4_SUV,2021,25/03/2020,DIESEL,266,AUTOMATIQUE,67000,18,280,<5000km
263,AUDI,A4,55080,B9,Berline,2020,25/03/2020,ESSENCE,120,AUTOMATIQUE,28000,10,190,<5000km
264,AUDI,A3,41460,8V [restyling],Hatchback,2021,13/04/2020,ESSENCE,6100,AUTOMATIQUE,31000,7,150,<50000km
265,AUDI,A4,32380,B9,Berline,2017,25/03/2020,DIESEL,39166,AUTOMATIQUE,76000,10,190,<50000km
266,AUDI,Q5,21830,8R,4x4_SUV,2009,15/05/2020,ESSENCE,157413,AUTOMATIQUE,31000,13,211,<250000km
267,AUDI,Q5,22300,8R [restyling],4x4_SUV,2015,25/03/2020,DIESEL,186000,MANUEL,59000,8,150,<250000km
268,AUDI,A7,92700,C8,Berline,2020,25/03/2020,DIESEL,11804,AUTOMATIQUE,67000,13,231,<50000km
269,AUDI,A1,21600,8X [restyling],Hatchback,2018,25/03/2020,DIESEL,20619,AUTOMATIQUE,92000,4,90,<50000km
270,AUDI,A4,64680,B9,Break,2020,25/03/2020,DIESEL,180,AUTOMATIQUE,67000,8,170,<5000km
271,AUDI,Q2,29290,1 génération,4x4_SUV,2019,12/05/2020,ESSENCE,20350,AUTOMATIQUE,76000,8,150,<50000km
272,AUDI,A4,38720,B9,Break,2020,25/03/2020,DIESEL,11264,AUTOMATIQUE,14000,8,150,<50000km
273,AUDI,A4,32680,B9,Berline,2017,14/05/2020,DIESEL,96419,AUTOMATIQUE,76000,12,218,<150000km
274,AUDI,A4,40100,B9,Break,2017,12/05/2020,DIESEL,60652,AUTOMATIQUE,63000,12,218,<150000km
275,AUDI,Q3,31590,8U [restyling],4x4_SUV,2016,27/03/2020,DIESEL,85400,AUTOMATIQUE,56000,10,180,<150000km
276,AUDI,A4,27220,B9,Berline,2018,25/03/2020,DIESEL,33644,AUTOMATIQUE,18000,7,150,<50000km
277,AUDI,Q5,45410,8R [restyling],4x4_SUV,2018,04/05/2020,DIESEL,68269,AUTOMATIQUE,78000,10,190,<150000km
278,AUDI,TT,66960,8S,Coupé,2020,29/04/2020,ESSENCE,122,AUTOMATIQUE,83000,15,230,<5000km
279,AUDI,A4,38920,B9,Berline,2020,19/05/2020,DIESEL,21962,AUTOMATIQUE,31000,7,150,<50000km
280,AUDI,A8,46500,D4slashcharacter0014H [restyling],Berline,2017,25/03/2020,DIESEL,44989,AUTOMATIQUE,72000,16,258,<50000km
281,AUDI,A3,38000,8V [restyling],Hatchback,2020,25/03/2020,ESSENCE,31250,MANUEL,31000,8,150,<50000km
282,AUDI,A5,46000,2 génération,Cabriolet,2018,25/03/2020,DIESEL,48144,AUTOMATIQUE,77000,11,190,<50000km
283,AUDI,A3,27230,8V [restyling],Hatchback,2020,25/03/2020,DIESEL,29432,AUTOMATIQUE,27000,6,115,<50000km
284,AUDI,A6,36360,4Gslashcharacter001C7 [restyling],Break,2017,25/03/2020,DIESEL,90950,AUTOMATIQUE,74000,16,272,<150000km
285,AUDI,A1,20260,8X [restyling],Hatchback,2018,25/03/2020,DIESEL,39719,MANUEL,47000,6,116,<50000km
286,AUDI,A4,21180,B9,Break,2016,25/03/2020,DIESEL,108889,MANUEL,14000,11,190,<150000km
288,AUDI,A3,31920,8V [restyling],Hatchback,2020,25/03/2020,ESSENCE,26250,MANUEL,31000,8,150,<50000km
289,AUDI,Q7,94320,4L [restyling],4x4_SUV,2020,14/05/2020,DIESEL,8480,AUTOMATIQUE,60000,18,280,<50000km
290,AUDI,Q3,27340,8U [restyling],4x4_SUV,2019,25/03/2020,ESSENCE,68956,AUTOMATIQUE,33000,8,150,<150000km
291,AUDI,A3,36140,8V [restyling],Hatchback,2020,13/05/2020,ESSENCE,9180,AUTOMATIQUE,13000,7,150,<50000km
292,AUDI,Q3,26100,8U [restyling],4x4_SUV,2017,13/04/2020,DIESEL,65763,MANUEL,67000,8,150,<150000km
293,AUDI,A4,24180,B9,Berline,2017,05/05/2020,DIESEL,119307,AUTOMATIQUE,29000,10,190,<150000km
294,AUDI,Q2,23290,1 génération,4x4_SUV,2017,25/03/2020,DIESEL,63492,MANUEL,77000,6,116,<150000km
295,AUDI,A8,45480,D4slashcharacter0014H [restyling],Berline,2016,25/03/2020,DIESEL,27094,AUTOMATIQUE,95000,16,258,<50000km
296,AUDI,A5,22370,8T [restyling],Berline,2013,25/03/2020,DIESEL,206250,AUTOMATIQUE,25000,14,245,<250000km
297,AUDI,A5,70090,2 génération,Coupé,2021,13/05/2020,DIESEL,5950,AUTOMATIQUE,28000,10,190,<50000km
298,AUDI,A5,19670,2 génération,Berline,2016,25/03/2020,DIESEL,86820,MANUEL,49000,8,190,<150000km
299,AUDI,A3,22830,8V [restyling],Hatchback,2017,20/05/2020,DIESEL,99565,MANUEL,31000,5,110,<150000km
300,AUDI,A4,38720,B9,Berline,2020,25/03/2020,DIESEL,11264,AUTOMATIQUE,14000,8,150,<50000km
302,AUDI,A5,54400,2 génération,Berline,2019,25/03/2020,DIESEL,7250,AUTOMATIQUE,67000,10,190,<50000km
304,AUDI,A6,54760,4Gslashcharacter001C7 [restyling],Break,2019,25/03/2020,DIESEL,86691,AUTOMATIQUE,72000,21,326,<150000km
305,AUDI,A5,32860,8T [restyling],Berline,2017,25/03/2020,ESSENCE,33418,MANUEL,32000,14,230,<50000km
306,AUDI,Q2,25300,1 génération,4x4_SUV,2019,25/03/2020,ESSENCE,31569,MANUEL,76000,6,116,<50000km
307,AUDI,Q5,54620,8R [restyling],4x4_SUV,2017,23/05/2020,DIESEL,64679,AUTOMATIQUE,76000,23,272,<150000km
308,AUDI,A6,29940,4Gslashcharacter001C7 [restyling],Break,2017,25/03/2020,DIESEL,87633,AUTOMATIQUE,1000,12,218,<150000km
309,AUDI,A1,11860,8X,Hatchback,2013,14/05/2020,DIESEL,134310,MANUEL,84000,5,105,<150000km
310,AUDI,Q2,26890,1 génération,4x4_SUV,2018,25/03/2020,DIESEL,87201,AUTOMATIQUE,27000,6,116,<150000km
311,AUDI,Q7,47030,4M,4x4_SUV,2017,25/03/2020,ESSENCE,156301,AUTOMATIQUE,62000,22,333,<250000km
312,AUDI,Q7,54090,4L [restyling],4x4_SUV,2018,25/03/2020,DIESEL,68000,AUTOMATIQUE,28000,13,204,<150000km
313,AUDI,Q8,214170,1 génération,4x4_SUV,2021,25/03/2020,ESSENCE,1,AUTOMATIQUE,31000,53,340,<5000km
314,AUDI,Q3,59810,F3,4x4_SUV,2020,25/03/2020,DIESEL,11,AUTOMATIQUE,77000,8,150,<5000km
315,AUDI,A3,34700,8V [restyling],Hatchback,2020,25/03/2020,ESSENCE,9920,MANUEL,60000,8,150,<50000km
316,AUDI,Q3,45880,F3,4x4_SUV,2020,25/03/2020,DIESEL,5721,AUTOMATIQUE,47000,8,150,<50000km
317,AUDI,A4,37040,B9,Break,2016,25/03/2020,DIESEL,117507,AUTOMATIQUE,76000,16,272,<150000km
318,AUDI,A3,50570,8V [restyling],Hatchback,2021,20/05/2020,HYBRIDE,5950,AUTOMATIQUE,28000,6,204,<50000km
319,AUDI,A3,26640,8V [restyling],Hatchback,2017,23/05/2020,DIESEL,31566,AUTOMATIQUE,78000,10,184,<50000km
320,AUDI,S3,37960,8V,Hatchback,2016,25/03/2020,ESSENCE,101150,AUTOMATIQUE,6000,19,300,<150000km
321,AUDI,A5,36730,2 génération,Coupé,2017,25/03/2020,DIESEL,76230,AUTOMATIQUE,77000,12,218,<150000km
322,AUDI,A3,14760,8Pslashcharacter0018PA [2pi restyling],Hatchback,2013,24/05/2020,DIESEL,80438,MANUEL,31000,5,105,<150000km
323,AUDI,A6,14680,4Fslashcharacter001C6 [restyling],Break,2011,05/05/2020,DIESEL,185967,AUTOMATIQUE,95000,15,239,<250000km
324,AUDI,A3,24830,8V [restyling],Hatchback,2019,25/03/2020,DIESEL,27425,AUTOMATIQUE,28000,6,115,<50000km
325,AUDI,A3,28420,8V [restyling],Hatchback,2020,25/03/2020,DIESEL,23098,AUTOMATIQUE,28000,6,115,<50000km
326,AUDI,Q3,52780,F3,4x4_SUV,2021,25/03/2020,DIESEL,12,AUTOMATIQUE,31000,8,150,<5000km
327,AUDI,Q3,42540,F3,4x4_SUV,2020,25/03/2020,ESSENCE,12788,AUTOMATIQUE,31000,8,150,<50000km
328,AUDI,TT,49600,8S,Cabriolet,2017,25/03/2020,ESSENCE,40870,AUTOMATIQUE,72000,20,310,<50000km
329,AUDI,A1,29580,2 génération,Hatchback,2020,20/05/2020,ESSENCE,12,AUTOMATIQUE,78000,6,116,<5000km
330,AUDI,A7,55980,4G [restyling],Berline,2018,25/03/2020,DIESEL,19234,AUTOMATIQUE,31000,21,326,<50000km
331,AUDI,Q3,33480,8U [restyling],4x4_SUV,2018,25/03/2020,DIESEL,86610,MANUEL,76000,8,150,<150000km
332,AUDI,A6,50920,C8,Berline,2020,25/03/2020,DIESEL,22300,AUTOMATIQUE,72000,11,204,<50000km
333,AUDI,Q5,58250,2 génération,4x4_SUV,2020,25/03/2020,DIESEL,25363,AUTOMATIQUE,28000,9,163,<50000km
334,AUDI,Q5,59820,2 génération,4x4_SUV,2020,25/03/2020,DIESEL,11003,AUTOMATIQUE,72000,11,190,<50000km
335,AUDI,Q7,68800,4M,4x4_SUV,2018,25/03/2020,DIESEL,67868,AUTOMATIQUE,69000,17,252,<150000km
336,AUDI,S6,174790,C7 [restyling],Break,2021,25/03/2020,ESSENCE,21,AUTOMATIQUE,6000,52,450,<5000km
337,AUDI,A4,28440,B9,Break,2018,13/05/2020,DIESEL,61917,MANUEL,31000,7,150,<150000km
338,AUDI,A4,18510,B8slashcharacter0018K [restyling],Break,2015,25/03/2020,DIESEL,132799,AUTOMATIQUE,14000,9,177,<150000km
339,AUDI,Q2,23520,1 génération,4x4_SUV,2019,25/03/2020,DIESEL,24576,MANUEL,31000,6,116,<50000km
340,AUDI,Q5,61380,2 génération,4x4_SUV,2020,25/03/2020,DIESEL,9042,AUTOMATIQUE,67000,11,190,<50000km
341,AUDI,Q2,29280,1 génération,4x4_SUV,2018,25/03/2020,ESSENCE,23892,AUTOMATIQUE,27000,8,150,<50000km
342,AUDI,A1,31230,8X [restyling],Hatchback,2020,13/04/2020,ESSENCE,7075,AUTOMATIQUE,31000,6,116,<50000km
343,AUDI,A3,28530,8V [restyling],Hatchback,2017,13/04/2020,HYBRIDE,72226,AUTOMATIQUE,13000,6,204,<150000km
344,AUDI,A5,27030,8T [restyling],Berline,2014,25/03/2020,DIESEL,137557,MANUEL,45000,9,177,<150000km
345,AUDI,A3,24960,8V [restyling],Hatchback,2018,25/03/2020,DIESEL,75342,MANUEL,62000,8,150,<150000km
346,AUDI,A4,45220,B9,Berline,2018,25/03/2020,DIESEL,69743,AUTOMATIQUE,40000,12,218,<150000km
347,AUDI,Q3,43200,F3,4x4_SUV,2020,19/05/2020,DIESEL,16552,AUTOMATIQUE,31000,8,150,<50000km
349,AUDI,Q5,37000,8R [restyling],4x4_SUV,2016,13/05/2020,DIESEL,97440,AUTOMATIQUE,6000,20,272,<150000km
350,AUDI,A5,49480,2 génération,Berline,2018,12/05/2020,DIESEL,64746,AUTOMATIQUE,76000,10,190,<150000km
351,AUDI,Q5,41280,8R [restyling],4x4_SUV,2018,25/03/2020,DIESEL,81572,AUTOMATIQUE,27000,10,190,<150000km
352,AUDI,A3,27560,8V [restyling],Hatchback,2017,25/03/2020,DIESEL,44267,AUTOMATIQUE,31000,10,184,<50000km
353,AUDI,Q5,52980,2 génération,4x4_SUV,2020,25/03/2020,DIESEL,12145,AUTOMATIQUE,40000,11,190,<50000km
354,AUDI,TT,61460,8S,Coupé,2021,13/04/2020,ESSENCE,58,AUTOMATIQUE,31000,15,230,<5000km
356,AUDI,Q2,28770,1 génération,4x4_SUV,2018,13/04/2020,ESSENCE,14032,MANUEL,13000,8,150,<50000km
357,AUDI,Q3,61690,F3,4x4_SUV,2021,13/04/2020,DIESEL,4709,AUTOMATIQUE,31000,8,150,<5000km
358,AUDI,A6,41000,4Gslashcharacter001C7 [restyling],Break,2016,25/03/2020,DIESEL,124675,AUTOMATIQUE,27000,21,320,<150000km
359,AUDI,Q3,37490,8U [restyling],4x4_SUV,2019,24/05/2020,ESSENCE,17158,AUTOMATIQUE,77000,8,150,<50000km
360,AUDI,A3,16920,8V [restyling],Hatchback,2017,25/03/2020,DIESEL,124993,MANUEL,31000,5,110,<150000km
361,AUDI,Q5,48950,8R [restyling],4x4_SUV,2017,25/03/2020,DIESEL,93603,AUTOMATIQUE,28000,21,272,<150000km
362,AUDI,Q5,39320,2 génération,4x4_SUV,2018,12/05/2020,DIESEL,118772,AUTOMATIQUE,69000,10,190,<150000km
363,AUDI,Q3,36250,8U [restyling],4x4_SUV,2018,25/03/2020,DIESEL,52170,AUTOMATIQUE,31000,8,150,<150000km
364,AUDI,A1,19980,8X [restyling],Hatchback,2014,25/03/2020,ESSENCE,86250,AUTOMATIQUE,13000,10,192,<150000km
365,AUDI,Q2,27420,1 génération,4x4_SUV,2018,16/05/2020,ESSENCE,48576,AUTOMATIQUE,91000,6,116,<50000km
366,AUDI,A4,21380,B9,Break,2016,25/03/2020,DIESEL,109916,MANUEL,14000,11,190,<150000km
367,AUDI,Q3,40930,F3,4x4_SUV,2020,13/05/2020,DIESEL,8226,AUTOMATIQUE,31000,8,150,<50000km
368,AUDI,Q3,25620,8U [restyling],4x4_SUV,2016,25/03/2020,DIESEL,103451,AUTOMATIQUE,14000,8,150,<150000km
369,AUDI,A1,28690,8X [restyling],Hatchback,2021,12/05/2020,ESSENCE,1751,AUTOMATIQUE,31000,6,116,<5000km
370,AUDI,TT,36550,8S,Coupé,2017,23/05/2020,ESSENCE,25825,AUTOMATIQUE,28000,13,230,<50000km
371,AUDI,A3,21060,8V [restyling],Hatchback,2017,25/03/2020,DIESEL,101886,MANUEL,95000,5,110,<150000km
372,AUDI,A4,34680,B9,Break,2017,25/03/2020,DIESEL,69518,AUTOMATIQUE,62000,10,190,<150000km
373,AUDI,Q2,22780,1 génération,4x4_SUV,2018,24/05/2020,DIESEL,72267,MANUEL,24000,6,116,<150000km
374,AUDI,A3,17660,8V [restyling],Hatchback,2017,25/03/2020,DIESEL,109304,AUTOMATIQUE,31000,5,110,<150000km
375,AUDI,Q5,24240,8R [restyling],4x4_SUV,2017,14/05/2020,DIESEL,138072,MANUEL,78000,8,150,<150000km
376,AUDI,S4,96380,B9,Break,2019,25/03/2020,ESSENCE,32720,AUTOMATIQUE,98000,34,354,<50000km
377,AUDI,A1,17580,8X [restyling],Hatchback,2014,25/03/2020,ESSENCE,81043,AUTOMATIQUE,6000,10,192,<150000km
378,AUDI,A6,38050,4Gslashcharacter001C7 [restyling],Break,2016,25/03/2020,DIESEL,87397,AUTOMATIQUE,31000,21,320,<150000km
380,AUDI,Q2,39550,1 génération,4x4_SUV,2020,15/05/2020,ESSENCE,22134,AUTOMATIQUE,67000,8,150,<50000km
381,AUDI,A1,21790,8X [restyling],Hatchback,2018,25/03/2020,DIESEL,20803,AUTOMATIQUE,92000,4,90,<50000km
382,AUDI,A6,36460,4Gslashcharacter001C7 [restyling],Berline,2019,25/03/2020,DIESEL,32492,AUTOMATIQUE,77000,10,190,<50000km
383,AUDI,Q3,30930,8U [restyling],4x4_SUV,2018,25/03/2020,DIESEL,107484,AUTOMATIQUE,83000,8,150,<150000km
385,AUDI,A4,12190,B8slashcharacter0018K [restyling],Break,2013,25/03/2020,DIESEL,166500,MANUEL,34000,7,143,<250000km
386,AUDI,A7,46560,4G [restyling],Berline,2019,25/03/2020,DIESEL,47023,AUTOMATIQUE,28000,12,218,<50000km
387,AUDI,Q2,26690,1 génération,4x4_SUV,2018,25/03/2020,ESSENCE,34651,AUTOMATIQUE,27000,6,116,<50000km
388,AUDI,A4,41620,B9,Break,2020,25/03/2020,DIESEL,10634,AUTOMATIQUE,14000,8,150,<50000km
389,AUDI,A1,23740,2 génération,Hatchback,2020,25/03/2020,ESSENCE,13101,MANUEL,13000,6,116,<50000km
390,AUDI,Q3,45580,F3,4x4_SUV,2021,10/04/2020,DIESEL,11,AUTOMATIQUE,78000,8,150,<5000km
391,AUDI,A6,38970,4Gslashcharacter001C7 [restyling],Break,2016,25/03/2020,DIESEL,118493,AUTOMATIQUE,28000,21,320,<150000km
392,AUDI,Q7,90450,4L [restyling],4x4_SUV,2019,25/03/2020,DIESEL,44410,AUTOMATIQUE,13000,32,500,<50000km
393,AUDI,A4,33480,B9,Break,2019,25/03/2020,ESSENCE,10500,AUTOMATIQUE,31000,10,190,<50000km
394,AUDI,Q5,52210,8R [restyling],4x4_SUV,2017,13/04/2020,DIESEL,81557,AUTOMATIQUE,28000,21,272,<150000km
395,AUDI,A4,32180,B9,Break,2019,25/03/2020,DIESEL,48600,AUTOMATIQUE,28000,8,150,<50000km
396,AUDI,Q2,26560,1 génération,4x4_SUV,2018,25/03/2020,DIESEL,59084,AUTOMATIQUE,28000,8,150,<150000km
397,AUDI,A1,14870,8X [restyling],Hatchback,2018,25/03/2020,DIESEL,128231,MANUEL,27000,4,90,<150000km
398,AUDI,A6,39750,4Gslashcharacter001C7 [restyling],Break,2015,25/03/2020,DIESEL,91260,AUTOMATIQUE,91000,20,320,<150000km
399,AUDI,TT,58880,8S,Coupé,2020,25/03/2020,ESSENCE,183,AUTOMATIQUE,14000,15,230,<5000km
401,AUDI,A1,18430,8X [restyling],Hatchback,2019,25/03/2020,DIESEL,76798,MANUEL,27000,4,90,<150000km
402,AUDI,Q2,37080,1 génération,4x4_SUV,2018,25/03/2020,DIESEL,52490,AUTOMATIQUE,72000,10,190,<150000km
403,AUDI,A1,23250,8X [restyling],Hatchback,2020,23/05/2020,ESSENCE,11,MANUEL,31000,5,95,<5000km
405,AUDI,A3,25940,8V [restyling],Hatchback,2017,13/04/2020,HYBRIDE,85156,AUTOMATIQUE,28000,6,204,<150000km
406,AUDI,A3,33030,8V [restyling],Hatchback,2019,25/03/2020,DIESEL,32065,AUTOMATIQUE,28000,8,150,<50000km
407,AUDI,Q2,27420,1 génération,4x4_SUV,2018,12/05/2020,DIESEL,46762,AUTOMATIQUE,13000,8,150,<50000km
408,AUDI,A5,25620,8T [restyling],Coupé,2015,25/03/2020,DIESEL,104130,AUTOMATIQUE,24000,10,177,<150000km
409,AUDI,A5,32860,2 génération,Cabriolet,2017,25/03/2020,ESSENCE,33418,MANUEL,32000,14,218,<50000km
410,AUDI,A4,39070,B9,Break,2020,25/03/2020,DIESEL,11366,AUTOMATIQUE,14000,8,150,<50000km
411,AUDI,Q3,54580,F3,4x4_SUV,2021,25/03/2020,DIESEL,3556,AUTOMATIQUE,27000,8,150,<5000km
412,AUDI,Q7,38060,4L [restyling],4x4_SUV,2018,25/03/2020,DIESEL,170159,AUTOMATIQUE,6000,12,204,<250000km
413,AUDI,A1,22020,8X [restyling],Hatchback,2018,25/03/2020,ESSENCE,36625,MANUEL,31000,6,125,<50000km
414,AUDI,A3,28600,8V [restyling],Hatchback,2019,25/03/2020,DIESEL,19323,AUTOMATIQUE,31000,8,150,<50000km
415,AUDI,A6,36030,4Gslashcharacter001C7 [restyling],Break,2017,06/05/2020,DIESEL,107903,AUTOMATIQUE,67000,16,272,<150000km
416,AUDI,TT,34680,8S,roadster 2-portes,2018,25/03/2020,ESSENCE,23213,MANUEL,76000,10,180,<50000km
417,AUDI,Q3,26550,8U [restyling],4x4_SUV,2018,07/05/2020,DIESEL,46457,MANUEL,76000,8,150,<50000km
418,AUDI,A5,50670,2 génération,Cabriolet,2021,13/04/2020,DIESEL,109,AUTOMATIQUE,31000,8,190,<5000km
420,AUDI,A5,43030,2 génération,Cabriolet,2018,19/05/2020,ESSENCE,42082,AUTOMATIQUE,94000,15,252,<50000km
421,AUDI,Q3,24850,8U [restyling],4x4_SUV,2017,25/03/2020,DIESEL,68218,MANUEL,28000,6,150,<150000km
422,AUDI,Q7,56330,4M,4x4_SUV,2018,25/03/2020,DIESEL,74632,AUTOMATIQUE,95000,17,252,<150000km
423,AUDI,TT,50650,8S,Coupé,2020,25/03/2020,ESSENCE,2970,AUTOMATIQUE,28000,15,230,<5000km
424,AUDI,A3,21230,8V [restyling],Cabriolet,2018,25/03/2020,DIESEL,51257,MANUEL,88000,6,115,<150000km
425,AUDI,Q7,49350,4M,4x4_SUV,2016,25/03/2020,DIESEL,73478,AUTOMATIQUE,27000,16,252,<150000km
426,AUDI,Q5,26970,8R [restyling],4x4_SUV,2017,13/04/2020,DIESEL,130022,AUTOMATIQUE,16000,10,190,<150000km
427,AUDI,Q2,22030,1 génération,4x4_SUV,2019,16/05/2020,ESSENCE,29203,AUTOMATIQUE,31000,6,116,<50000km
428,AUDI,S3,59500,8V,Hatchback,2017,25/03/2020,ESSENCE,81514,AUTOMATIQUE,31000,25,300,<150000km
429,AUDI,Q3,43170,F3,4x4_SUV,2020,25/03/2020,ESSENCE,18942,AUTOMATIQUE,31000,8,150,<50000km
431,AUDI,S3,42380,8V,Hatchback,2018,13/05/2020,ESSENCE,31630,AUTOMATIQUE,74000,19,300,<50000km
432,AUDI,Q2,26600,1 génération,4x4_SUV,2019,25/03/2020,DIESEL,19118,MANUEL,31000,6,116,<50000km
433,AUDI,A3,50620,8V [restyling],Hatchback,2021,15/05/2020,HYBRIDE,118,AUTOMATIQUE,28000,6,204,<5000km
434,AUDI,Q5,30980,8R [restyling],4x4_SUV,2013,25/03/2020,DIESEL,105365,AUTOMATIQUE,27000,15,245,<150000km
435,AUDI,Q5,30920,8R [restyling],4x4_SUV,2014,25/03/2020,DIESEL,135222,AUTOMATIQUE,27000,15,245,<150000km
436,AUDI,A5,70110,2 génération,Coupé,2020,03/04/2020,DIESEL,114,AUTOMATIQUE,60000,10,190,<5000km
438,AUDI,A7,46950,2 génération (C8),Berline,2018,13/05/2020,ESSENCE,57489,AUTOMATIQUE,27000,15,245,<150000km
439,AUDI,A1,15700,8X [restyling],Hatchback,2016,21/04/2020,DIESEL,83620,MANUEL,25000,5,116,<150000km
440,AUDI,Q5,88200,8R [restyling],4x4_SUV,2019,25/03/2020,ESSENCE,29548,AUTOMATIQUE,72000,24,272,<50000km
441,AUDI,A1,22440,8X [restyling],Hatchback,2020,25/03/2020,ESSENCE,11,MANUEL,82000,5,95,<5000km
442,AUDI,A1,27810,8X [restyling],Hatchback,2021,25/03/2020,ESSENCE,9680,MANUEL,60000,5,95,<50000km
443,AUDI,Q5,26760,8R [restyling],4x4_SUV,2014,25/03/2020,DIESEL,96102,AUTOMATIQUE,14000,15,245,<150000km
444,AUDI,A4,29520,B9,Break,2018,06/05/2020,ESSENCE,58724,AUTOMATIQUE,31000,8,150,<150000km
445,AUDI,Q3,29090,8U [restyling],4x4_SUV,2017,25/03/2020,DIESEL,74463,MANUEL,28000,8,150,<150000km
446,AUDI,Q7,45220,4M,4x4_SUV,2016,18/05/2020,DIESEL,158719,AUTOMATIQUE,95000,17,252,<250000km
447,AUDI,Q3,38830,F3,4x4_SUV,2020,02/04/2020,DIESEL,13090,AUTOMATIQUE,67000,8,150,<50000km
448,AUDI,A4,29960,B9,Break,2018,25/03/2020,DIESEL,36962,AUTOMATIQUE,36000,7,150,<50000km
449,AUDI,A6,50650,C8,Break,2020,25/03/2020,DIESEL,15423,AUTOMATIQUE,72000,11,204,<50000km
450,AUDI,Q7,102840,4L [restyling],4x4_SUV,2021,25/03/2020,DIESEL,268,AUTOMATIQUE,67000,18,280,<5000km
451,AUDI,Q3,39530,8U [restyling],4x4_SUV,2018,15/05/2020,DIESEL,64583,AUTOMATIQUE,76000,8,150,<150000km
453,AUDI,A1,26890,8X [restyling],Hatchback,2020,19/05/2020,ESSENCE,17523,MANUEL,31000,5,95,<50000km
