marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
FERRARI,F355,91880,1 génération,Coupé,1999,28/04/2020,ESSENCE,64860,MANUEL,31000,20,375,<150000km
FERRARI,488,232140,1 génération,spider roadster,2018,30/03/2020,ESSENCE,27560,AUTOMATIQUE,98000,61,670,<50000km
FERRARI,458,165760,1 génération,Coupé,2011,30/03/2020,ESSENCE,47328,AUTOMATIQUE,31000,49,570,<50000km
FERRARI,456,65980,1 génération,Coupé,2000,30/03/2020,ESSENCE,80740,AUTOMATIQUE,47000,40,442,<150000km
FERRARI,488,251890,1 génération,spider roadster,2019,12/05/2020,ESSENCE,9883,AUTOMATIQUE,69000,61,670,<50000km
FERRARI,488,261970,1 génération,Coupé,2017,30/03/2020,ESSENCE,8395,AUTOMATIQUE,92000,61,670,<50000km
FERRARI,488,226080,1 génération,spider roadster,2019,22/04/2020,ESSENCE,40484,AUTOMATIQUE,67000,61,670,<50000km
FERRARI,458,230250,1 génération,Coupé,2015,30/03/2020,ESSENCE,13045,AUTOMATIQUE,92000,49,570,<50000km
FERRARI,458,203280,1 génération,Coupé,2012,22/04/2020,ESSENCE,10735,AUTOMATIQUE,67000,49,570,<50000km
FERRARI,488,212680,1 génération,spider roadster,2017,21/05/2020,ESSENCE,7784,AUTOMATIQUE,67000,62,670,<50000km
FERRARI,488,317370,1 génération,spider roadster,2018,30/03/2020,ESSENCE,4250,AUTOMATIQUE,98000,61,670,<5000km
FERRARI,348,86670,1 génération,ts targa,1993,30/03/2020,ESSENCE,29455,MANUEL,31000,21,300,<50000km
FERRARI,488,300930,1 génération,Coupé,2020,30/03/2020,ESSENCE,94,AUTOMATIQUE,25000,61,670,<5000km
FERRARI,458,164080,1 génération,Coupé,2012,30/03/2020,ESSENCE,64201,AUTOMATIQUE,66000,49,570,<150000km
FERRARI,456,71990,1 génération,Coupé,1995,13/04/2020,ESSENCE,102082,MANUEL,69000,31,442,<150000km
FERRARI,599,147870,1 génération,Coupé,2008,30/03/2020,ESSENCE,40338,AUTOMATIQUE,92000,60,620,<50000km
FERRARI,PORTOFINO,279630,1 génération,Cabriolet,2020,13/04/2020,ESSENCE,5733,AUTOMATIQUE,69000,52,600,<50000km
FERRARI,CALIFORNIA,132380,1 génération,Cabriolet,2014,30/03/2020,ESSENCE,27560,AUTOMATIQUE,66000,37,490,<50000km
FERRARI,CALIFORNIA,106510,1 génération,Cabriolet,2011,30/03/2020,ESSENCE,77500,AUTOMATIQUE,69000,37,460,<150000km
FERRARI,458,333450,1 génération,Coupé,2016,30/03/2020,ESSENCE,15479,AUTOMATIQUE,92000,53,605,<50000km
FERRARI,456,91880,1 génération,Coupé,2001,30/03/2020,ESSENCE,64170,MANUEL,73000,40,442,<150000km
FERRARI,CALIFORNIA,123080,1 génération,Cabriolet,2013,12/05/2020,ESSENCE,59979,AUTOMATIQUE,69000,37,460,<150000km
FERRARI,488,274370,1 génération,spider roadster,2018,23/05/2020,ESSENCE,9138,AUTOMATIQUE,91000,61,670,<50000km
FERRARI,488,275880,1 génération,Coupé,2017,30/03/2020,ESSENCE,5880,AUTOMATIQUE,6000,61,670,<50000km
FERRARI,F430,217670,1 génération,Coupé,2009,26/05/2020,ESSENCE,40172,AUTOMATIQUE,6000,43,510,<50000km
FERRARI,CALIFORNIA,88930,1 génération,Cabriolet,2010,30/03/2020,ESSENCE,73140,AUTOMATIQUE,69000,37,460,<150000km
FERRARI,812 SUPERFAST,353700,1 génération,Coupé,2018,30/03/2020,ESSENCE,2892,AUTOMATIQUE,92000,0,800,<5000km
FERRARI,458,343270,1 génération,Coupé,2016,30/03/2020,ESSENCE,16569,AUTOMATIQUE,92000,53,605,<50000km
FERRARI,CALIFORNIA,137250,1 génération,Cabriolet,2013,30/03/2020,ESSENCE,67954,AUTOMATIQUE,71000,37,460,<150000km
FERRARI,488,242940,1 génération,spider roadster,2016,30/03/2020,ESSENCE,38420,AUTOMATIQUE,6000,62,670,<50000km
FERRARI,550,83700,1 génération,Coupé,1999,13/04/2020,ESSENCE,104532,MANUEL,31000,30,479,<150000km
FERRARI,488,280680,1 génération,Coupé,2018,25/05/2020,ESSENCE,10413,AUTOMATIQUE,6000,61,670,<50000km
FERRARI,812 SUPERFAST,446490,1 génération,Coupé,2021,30/03/2020,ESSENCE,131,AUTOMATIQUE,92000,81,800,<5000km
FERRARI,488,207880,1 génération,Coupé,2017,18/05/2020,ESSENCE,44000,AUTOMATIQUE,69000,62,670,<50000km
FERRARI,575,93770,1 génération,Coupé,2003,30/03/2020,ESSENCE,90998,MANUEL,54000,47,515,<150000km
FERRARI,488,443360,1 génération,spider roadster,2021,15/05/2020,ESSENCE,96,AUTOMATIQUE,6000,68,720,<5000km
FERRARI,458,166750,1 génération,Coupé,2012,30/03/2020,ESSENCE,31983,AUTOMATIQUE,6000,49,570,<50000km
FERRARI,CALIFORNIA,173880,2 génération,Cabriolet,2017,14/05/2020,ESSENCE,12905,AUTOMATIQUE,91000,47,560,<50000km
FERRARI,F430,104100,1 génération,Coupé,2007,24/05/2020,ESSENCE,67002,AUTOMATIQUE,67000,43,490,<150000km
FERRARI,488,256490,1 génération,spider roadster,2019,30/03/2020,ESSENCE,7068,AUTOMATIQUE,6000,61,670,<50000km
FERRARI,488,272890,1 génération,spider roadster,2019,30/03/2020,ESSENCE,3581,AUTOMATIQUE,6000,61,670,<5000km
FERRARI,PORTOFINO,294990,1 génération,Cabriolet,2021,30/03/2020,ESSENCE,117,AUTOMATIQUE,6000,52,600,<5000km
FERRARI,456,67680,1 génération,Coupé,2001,13/05/2020,ESSENCE,30171,AUTOMATIQUE,33000,40,442,<50000km
FERRARI,F430,108440,1 génération,Coupé,2010,30/04/2020,ESSENCE,76641,AUTOMATIQUE,33000,41,490,<150000km
FERRARI,458,186890,1 génération,Coupé,2013,07/05/2020,ESSENCE,13970,AUTOMATIQUE,33000,49,570,<50000km
FERRARI,PORTOFINO,315640,1 génération,Cabriolet,2021,30/03/2020,ESSENCE,1160,AUTOMATIQUE,68000,52,600,<5000km
FERRARI,CALIFORNIA,114820,1 génération,Cabriolet,2010,15/05/2020,ESSENCE,50572,AUTOMATIQUE,6000,37,460,<150000km
FERRARI,CALIFORNIA,112240,1 génération,Cabriolet,2011,12/05/2020,ESSENCE,51633,AUTOMATIQUE,69000,37,460,<150000km
FERRARI,488,274370,1 génération,Coupé,2018,23/05/2020,ESSENCE,9138,AUTOMATIQUE,91000,61,670,<50000km
FERRARI,488,218380,1 génération,spider roadster,2016,18/05/2020,ESSENCE,17902,AUTOMATIQUE,6000,61,670,<50000km
FERRARI,599,130780,1 génération,Coupé,2009,17/04/2020,ESSENCE,42721,AUTOMATIQUE,6000,58,620,<50000km
FERRARI,575,110440,1 génération,Coupé,2003,30/03/2020,ESSENCE,47508,MANUEL,82000,47,515,<50000km
FERRARI,FF,173880,1 génération,Coupé,2014,30/03/2020,ESSENCE,40020,AUTOMATIQUE,6000,63,660,<50000km
FERRARI,458,318620,1 génération,Coupé,2015,13/05/2020,ESSENCE,29125,AUTOMATIQUE,6000,53,605,<50000km
FERRARI,488,471380,1 génération,spider roadster,2020,30/03/2020,ESSENCE,125,AUTOMATIQUE,6000,68,720,<5000km
FERRARI,488,207550,1 génération,Coupé,2016,21/05/2020,ESSENCE,15491,AUTOMATIQUE,84000,62,670,<50000km
FERRARI,488,242940,1 génération,Coupé,2016,30/03/2020,ESSENCE,38420,AUTOMATIQUE,6000,62,670,<50000km
FERRARI,488,274370,1 génération,Coupé,2017,14/05/2020,ESSENCE,4912,AUTOMATIQUE,6000,61,670,<5000km
FERRARI,F430,224870,1 génération,Coupé,2010,30/03/2020,ESSENCE,37500,AUTOMATIQUE,31000,43,510,<50000km
FERRARI,488,257880,1 génération,Coupé,2018,30/03/2020,ESSENCE,21912,AUTOMATIQUE,67000,61,670,<50000km
FERRARI,488,278170,1 génération,Coupé,2020,30/03/2020,ESSENCE,3267,AUTOMATIQUE,6000,61,670,<5000km
FERRARI,PORTOFINO,260150,1 génération,Cabriolet,2019,30/03/2020,ESSENCE,12584,AUTOMATIQUE,98000,52,600,<50000km
FERRARI,F430,108180,1 génération,Coupé,2007,13/04/2020,ESSENCE,68628,AUTOMATIQUE,69000,43,490,<150000km
FERRARI,CALIFORNIA,188680,2 génération,Cabriolet,2018,13/04/2020,ESSENCE,25649,AUTOMATIQUE,34000,47,560,<50000km
FERRARI,FF,179740,1 génération,Coupé,2014,30/03/2020,ESSENCE,9701,AUTOMATIQUE,6000,63,660,<50000km
FERRARI,599,112880,1 génération,Coupé,2010,06/05/2020,ESSENCE,39550,AUTOMATIQUE,75000,58,620,<50000km
FERRARI,PORTOFINO,241490,1 génération,Cabriolet,2019,08/05/2020,ESSENCE,11730,AUTOMATIQUE,98000,52,600,<50000km
FERRARI,F430,99600,1 génération,Coupé,2008,30/03/2020,ESSENCE,98760,AUTOMATIQUE,57000,43,490,<150000km
FERRARI,CALIFORNIA,162640,2 génération,Cabriolet,2017,30/03/2020,ESSENCE,14175,AUTOMATIQUE,6000,47,560,<50000km
FERRARI,F430,195300,1 génération,Coupé,2010,29/05/2020,ESSENCE,34596,AUTOMATIQUE,25000,43,510,<50000km
FERRARI,812 SUPERFAST,454240,1 génération,Coupé,2021,30/03/2020,ESSENCE,92,AUTOMATIQUE,68000,0,800,<5000km
FERRARI,CALIFORNIA,134070,1 génération,Cabriolet,2010,23/04/2020,ESSENCE,28290,AUTOMATIQUE,83000,37,460,<50000km
FERRARI,458,179660,1 génération,Coupé,2011,27/05/2020,ESSENCE,20114,AUTOMATIQUE,68000,49,570,<50000km
FERRARI,F430,196790,1 génération,Coupé,2009,26/05/2020,ESSENCE,30580,AUTOMATIQUE,6000,43,510,<50000km
FERRARI,CALIFORNIA,176550,2 génération,Cabriolet,2017,30/03/2020,ESSENCE,11128,AUTOMATIQUE,98000,47,560,<50000km
FERRARI,PORTOFINO,249900,1 génération,Cabriolet,2019,22/05/2020,ESSENCE,10115,AUTOMATIQUE,92000,52,600,<50000km
FERRARI,F430,107080,1 génération,Coupé,2006,30/03/2020,ESSENCE,59508,AUTOMATIQUE,54000,43,490,<150000km
FERRARI,575,113050,1 génération,Coupé,2003,30/03/2020,ESSENCE,34510,MANUEL,98000,47,515,<50000km
FERRARI,812 SUPERFAST,418200,1 génération,Coupé,2020,30/03/2020,ESSENCE,3075,AUTOMATIQUE,98000,81,800,<5000km
FERRARI,F430,100300,1 génération,Coupé,2008,30/03/2020,ESSENCE,58056,AUTOMATIQUE,67000,43,490,<150000km
FERRARI,488,198780,1 génération,spider roadster,2017,28/05/2020,ESSENCE,38025,AUTOMATIQUE,67000,62,670,<50000km
FERRARI,599,126500,1 génération,Coupé,2007,30/03/2020,ESSENCE,24585,AUTOMATIQUE,57000,58,620,<50000km
FERRARI,599,172070,1 génération,Coupé,2010,30/03/2020,ESSENCE,54900,AUTOMATIQUE,68000,58,620,<150000km
FERRARI,812 SUPERFAST,447700,1 génération,Coupé,2020,30/03/2020,ESSENCE,230,AUTOMATIQUE,67000,0,800,<5000km
FERRARI,599,123900,1 génération,Coupé,2008,14/05/2020,ESSENCE,18900,AUTOMATIQUE,6000,60,620,<50000km
FERRARI,360,74630,1 génération,Coupé,2005,30/03/2020,ESSENCE,36915,MANUEL,54000,34,400,<50000km
FERRARI,F430,75580,1 génération,Coupé,2006,30/03/2020,ESSENCE,67230,AUTOMATIQUE,51000,43,490,<150000km
FERRARI,550,87000,1 génération,Coupé,1999,30/03/2020,ESSENCE,73337,MANUEL,6000,31,479,<150000km
FERRARI,488,259700,1 génération,Coupé,2018,30/03/2020,ESSENCE,5088,AUTOMATIQUE,68000,61,670,<50000km
FERRARI,488,241870,1 génération,Coupé,2017,18/04/2020,ESSENCE,13189,AUTOMATIQUE,6000,62,670,<50000km
FERRARI,599,235600,1 génération,Coupé,2010,17/04/2020,ESSENCE,22320,AUTOMATIQUE,68000,58,620,<50000km
FERRARI,488,237490,1 génération,spider roadster,2017,14/05/2020,ESSENCE,15120,AUTOMATIQUE,6000,61,670,<50000km
FERRARI,488,247130,1 génération,Coupé,2017,30/03/2020,ESSENCE,17250,AUTOMATIQUE,67000,61,670,<50000km
FERRARI,348,70000,1 génération,Coupé,1992,30/03/2020,ESSENCE,60625,MANUEL,98000,21,300,<150000km
FERRARI,458,215890,1 génération,Coupé,2012,30/03/2020,ESSENCE,17280,AUTOMATIQUE,6000,49,570,<50000km
FERRARI,812 SUPERFAST,373750,1 génération,Coupé,2019,30/03/2020,ESSENCE,3750,AUTOMATIQUE,67000,81,800,<5000km
FERRARI,PORTOFINO,294870,1 génération,Cabriolet,2020,22/04/2020,ESSENCE,3125,AUTOMATIQUE,67000,52,600,<5000km
FERRARI,575,85490,1 génération,Coupé,2005,30/03/2020,ESSENCE,80250,MANUEL,68000,48,515,<150000km
FERRARI,458,315350,1 génération,Coupé,2016,30/03/2020,ESSENCE,37128,AUTOMATIQUE,6000,53,605,<50000km
FERRARI,550,91450,1 génération,Coupé,2002,10/05/2020,ESSENCE,82364,MANUEL,83000,46,479,<150000km
FERRARI,CALIFORNIA,182900,2 génération,Cabriolet,2015,30/03/2020,ESSENCE,7080,AUTOMATIQUE,98000,48,560,<50000km
FERRARI,612 SCAGLIETTI,139200,1 génération,Coupé,2010,30/03/2020,ESSENCE,17748,AUTOMATIQUE,98000,50,540,<50000km
FERRARI,575,135680,1 génération,Coupé,2003,02/05/2020,ESSENCE,21240,MANUEL,91000,47,515,<50000km
FERRARI,F430,223630,1 génération,Coupé,2008,04/05/2020,ESSENCE,17013,MANUEL,91000,43,490,<50000km
FERRARI,456,69480,1 génération,Coupé,1995,17/04/2020,ESSENCE,102000,MANUEL,75000,31,442,<150000km
FERRARI,458,214080,1 génération,Coupé,2016,17/04/2020,ESSENCE,39865,AUTOMATIQUE,75000,49,570,<50000km
FERRARI,488,377890,1 génération,Coupé,2019,13/05/2020,ESSENCE,4104,AUTOMATIQUE,75000,68,720,<5000km
FERRARI,F430,212500,1 génération,Coupé,2010,30/03/2020,ESSENCE,50000,AUTOMATIQUE,75000,43,510,<150000km
FERRARI,F355,113050,1 génération,Cabriolet,1998,22/04/2020,ESSENCE,61005,MANUEL,31000,20,375,<150000km
FERRARI,488,270070,1 génération,spider roadster,2017,30/03/2020,ESSENCE,8701,AUTOMATIQUE,75000,61,670,<50000km
FERRARI,488,223980,1 génération,Coupé,2018,30/03/2020,ESSENCE,48160,AUTOMATIQUE,37000,61,670,<50000km
FERRARI,599,136580,1 génération,Coupé,2009,30/03/2020,ESSENCE,33677,AUTOMATIQUE,7000,58,620,<50000km
FERRARI,F430,112370,1 génération,Coupé,2007,15/05/2020,ESSENCE,84013,AUTOMATIQUE,83000,43,490,<150000km
FERRARI,456,87240,1 génération,Coupé,2001,09/04/2020,ESSENCE,46256,MANUEL,75000,40,442,<50000km
FERRARI,488,511850,1 génération,spider roadster,2020,30/03/2020,ESSENCE,1957,AUTOMATIQUE,98000,68,720,<5000km
FERRARI,F430,121790,1 génération,Coupé,2009,30/03/2020,ESSENCE,19578,MANUEL,13000,43,490,<50000km
FERRARI,F355,82470,1 génération,Cabriolet,1997,30/03/2020,ESSENCE,98875,MANUEL,92000,20,375,<150000km
FERRARI,488,483470,1 génération,Coupé,2021,30/03/2020,ESSENCE,595,AUTOMATIQUE,75000,68,720,<5000km
FERRARI,458,356700,1 génération,Coupé,2016,02/04/2020,ESSENCE,10701,AUTOMATIQUE,75000,53,605,<50000km
FERRARI,599,163390,1 génération,Coupé,2011,14/05/2020,ESSENCE,40882,AUTOMATIQUE,13000,58,620,<50000km
FERRARI,F430,116270,1 génération,Coupé,2007,30/03/2020,ESSENCE,43844,AUTOMATIQUE,33000,43,490,<50000km
FERRARI,TESTAROSSA,93390,1 génération,Coupé,1991,17/05/2020,ESSENCE,86900,MANUEL,42000,28,390,<150000km
FERRARI,612 SCAGLIETTI,92540,1 génération,Coupé,2006,30/03/2020,ESSENCE,62025,AUTOMATIQUE,69000,50,540,<150000km
FERRARI,488,442500,1 génération,Coupé,2020,01/04/2020,ESSENCE,6372,AUTOMATIQUE,13000,68,720,<50000km
FERRARI,F430,95640,1 génération,Coupé,2007,30/03/2020,ESSENCE,53352,AUTOMATIQUE,25000,43,490,<150000km
FERRARI,458,346800,1 génération,Coupé,2016,30/03/2020,ESSENCE,10416,AUTOMATIQUE,13000,53,605,<50000km
FERRARI,F40,1446390,1 génération,Coupé,1992,30/03/2020,ESSENCE,25990,MANUEL,13000,12,478,<50000km
FERRARI,488,271200,1 génération,spider roadster,2017,02/04/2020,ESSENCE,24000,AUTOMATIQUE,75000,61,670,<50000km
FERRARI,CALIFORNIA,138990,2 génération,Cabriolet,2016,02/05/2020,ESSENCE,26750,AUTOMATIQUE,69000,47,560,<50000km
FERRARI,F430,118680,1 génération,Coupé,2008,24/05/2020,ESSENCE,30750,MANUEL,10000,43,490,<50000km
FERRARI,812 SUPERFAST,499980,1 génération,Coupé,2019,30/03/2020,ESSENCE,3563,AUTOMATIQUE,6000,81,800,<5000km
FERRARI,456,86670,1 génération,Coupé,2002,30/03/2020,ESSENCE,54560,AUTOMATIQUE,94000,41,442,<150000km
FERRARI,458,223200,1 génération,Coupé,2015,26/05/2020,ESSENCE,36840,AUTOMATIQUE,75000,49,570,<50000km
FERRARI,348,87370,1 génération,ts targa,1993,06/04/2020,ESSENCE,57000,MANUEL,75000,21,300,<150000km
FERRARI,488,290260,1 génération,spider roadster,2018,09/04/2020,ESSENCE,4484,AUTOMATIQUE,91000,61,670,<5000km
FERRARI,550,116470,1 génération,Coupé,2001,30/03/2020,ESSENCE,62572,MANUEL,63000,45,479,<150000km
FERRARI,458,173980,1 génération,Coupé,2013,27/04/2020,ESSENCE,74240,AUTOMATIQUE,83000,49,570,<150000km
FERRARI,F430,128680,1 génération,Coupé,2009,30/03/2020,ESSENCE,45080,AUTOMATIQUE,98000,41,490,<50000km
FERRARI,488,270810,1 génération,Coupé,2017,23/05/2020,ESSENCE,8009,AUTOMATIQUE,63000,61,670,<50000km
FERRARI,458,172530,1 génération,Coupé,2011,15/05/2020,ESSENCE,38318,AUTOMATIQUE,31000,49,570,<50000km
FERRARI,MONDIAL,57790,T,Coupé,1987,30/03/2020,ESSENCE,66420,MANUEL,33000,22,291,<150000km
FERRARI,FF,181600,1 génération,Coupé,2013,30/03/2020,ESSENCE,24503,AUTOMATIQUE,69000,63,660,<50000km
FERRARI,TESTAROSSA,93480,1 génération,Coupé,1991,30/03/2020,ESSENCE,90043,MANUEL,6000,28,390,<150000km
FERRARI,TESTAROSSA,134380,1 génération,Coupé,1989,30/03/2020,ESSENCE,21728,MANUEL,83000,34,390,<50000km
FERRARI,F430,130000,1 génération,Coupé,2009,30/03/2020,ESSENCE,17500,AUTOMATIQUE,75000,43,490,<50000km
FERRARI,458,301350,1 génération,Coupé,2015,09/04/2020,ESSENCE,19425,AUTOMATIQUE,75000,53,605,<50000km
FERRARI,488,202120,1 génération,spider roadster,2016,30/03/2020,ESSENCE,9951,AUTOMATIQUE,44000,62,670,<50000km
FERRARI,599,118770,1 génération,Coupé,2009,30/03/2020,ESSENCE,48150,AUTOMATIQUE,75000,58,620,<50000km
FERRARI,488,242170,1 génération,Coupé,2016,30/03/2020,ESSENCE,35892,AUTOMATIQUE,83000,62,670,<50000km
FERRARI,458,169480,1 génération,Coupé,2013,12/04/2020,ESSENCE,72320,AUTOMATIQUE,83000,49,570,<150000km
FERRARI,458,198000,1 génération,Coupé,2015,30/03/2020,ESSENCE,30000,AUTOMATIQUE,33000,49,570,<50000km
FERRARI,F430,295900,1 génération,Coupé,2010,30/03/2020,ESSENCE,21890,AUTOMATIQUE,75000,43,510,<50000km
FERRARI,F355,83880,1 génération,gts targa,1997,30/03/2020,ESSENCE,82768,MANUEL,75000,20,375,<150000km
FERRARI,GTC4LUSSO,259780,1 génération,Coupé,2018,30/03/2020,ESSENCE,13334,AUTOMATIQUE,75000,66,690,<50000km
FERRARI,458,215980,1 génération,Coupé,2014,30/03/2020,ESSENCE,5206,AUTOMATIQUE,31000,49,570,<50000km
FERRARI,599,123900,1 génération,Coupé,2007,30/03/2020,ESSENCE,46610,AUTOMATIQUE,75000,60,620,<50000km
FERRARI,488,498750,1 génération,spider roadster,2020,28/05/2020,ESSENCE,6563,AUTOMATIQUE,6000,68,720,<50000km
FERRARI,488,425100,1 génération,spider roadster,2020,30/03/2020,ESSENCE,5995,AUTOMATIQUE,75000,68,720,<50000km
FERRARI,FF,176770,1 génération,Coupé,2016,30/03/2020,ESSENCE,78690,AUTOMATIQUE,92000,63,660,<150000km
FERRARI,360,102080,1 génération,spider roadster,2005,30/03/2020,ESSENCE,52140,MANUEL,91000,34,400,<150000km
FERRARI,FF,151200,1 génération,Coupé,2012,06/04/2020,ESSENCE,42000,AUTOMATIQUE,98000,63,660,<50000km
FERRARI,F355,77850,1 génération,Cabriolet,1996,30/03/2020,ESSENCE,105910,MANUEL,33000,20,375,<150000km
FERRARI,348,94230,1 génération,ts targa,1996,30/03/2020,ESSENCE,25965,MANUEL,13000,22,300,<50000km
FERRARI,488,252990,1 génération,spider roadster,2017,16/05/2020,ESSENCE,4600,AUTOMATIQUE,98000,61,670,<5000km
FERRARI,488,470820,1 génération,spider roadster,2020,17/04/2020,ESSENCE,3186,AUTOMATIQUE,31000,68,720,<5000km
FERRARI,F430,87090,1 génération,Coupé,2007,30/03/2020,ESSENCE,74011,AUTOMATIQUE,75000,43,490,<150000km
FERRARI,348,78980,1 génération,ts targa,1992,30/03/2020,ESSENCE,62184,MANUEL,31000,21,300,<150000km
FERRARI,550,126500,1 génération,Coupé,2001,30/03/2020,ESSENCE,31790,MANUEL,75000,45,479,<50000km
FERRARI,612 SCAGLIETTI,91880,1 génération,Coupé,2008,30/03/2020,ESSENCE,55237,AUTOMATIQUE,98000,50,540,<150000km
FERRARI,PORTOFINO,250370,1 génération,Cabriolet,2019,13/04/2020,ESSENCE,16052,AUTOMATIQUE,98000,52,600,<50000km
FERRARI,488,435670,1 génération,Coupé,2020,30/03/2020,ESSENCE,3963,AUTOMATIQUE,6000,68,720,<5000km
FERRARI,575,83980,1 génération,Coupé,2004,06/05/2020,ESSENCE,24517,MANUEL,92000,47,515,<50000km
FERRARI,F430,111190,1 génération,Coupé,2007,27/05/2020,ESSENCE,42004,AUTOMATIQUE,13000,43,490,<50000km
FERRARI,599,178380,1 génération,Coupé,2009,30/03/2020,ESSENCE,39821,AUTOMATIQUE,31000,58,620,<50000km
FERRARI,458,167190,1 génération,Coupé,2011,13/04/2020,ESSENCE,66220,AUTOMATIQUE,31000,49,570,<150000km
FERRARI,348,97470,1 génération,Coupé,1996,30/03/2020,ESSENCE,71580,MANUEL,31000,22,300,<150000km
FERRARI,456,46280,1 génération,Coupé,1996,30/03/2020,ESSENCE,172260,MANUEL,75000,31,442,<250000km
FERRARI,488,282310,1 génération,Coupé,2019,22/04/2020,ESSENCE,3161,AUTOMATIQUE,6000,61,670,<5000km
FERRARI,812 SUPERFAST,373230,1 génération,Coupé,2019,30/03/2020,ESSENCE,4095,AUTOMATIQUE,6000,81,800,<5000km
FERRARI,CALIFORNIA,159480,2 génération,Cabriolet,2016,30/03/2020,ESSENCE,26790,AUTOMATIQUE,6000,47,560,<50000km
FERRARI,458,223090,1 génération,Coupé,2014,30/03/2020,ESSENCE,15885,AUTOMATIQUE,98000,49,570,<50000km
FERRARI,458,201130,1 génération,Coupé,2013,20/05/2020,ESSENCE,49777,AUTOMATIQUE,31000,49,570,<50000km
FERRARI,456,74860,1 génération,Coupé,2001,24/04/2020,ESSENCE,58252,AUTOMATIQUE,83000,40,442,<150000km
FERRARI,488,229950,1 génération,spider roadster,2018,30/03/2020,ESSENCE,3045,AUTOMATIQUE,98000,61,670,<5000km
FERRARI,458,215890,1 génération,Coupé,2016,30/03/2020,ESSENCE,26894,AUTOMATIQUE,31000,49,570,<50000km
FERRARI,488,198210,1 génération,Coupé,2016,30/03/2020,ESSENCE,29925,AUTOMATIQUE,7000,62,670,<50000km
FERRARI,458,181150,1 génération,Coupé,2011,30/03/2020,ESSENCE,42519,AUTOMATIQUE,33000,49,570,<50000km
FERRARI,599,165080,1 génération,Coupé,2007,30/03/2020,ESSENCE,44511,AUTOMATIQUE,31000,58,620,<50000km
FERRARI,575,95180,1 génération,Coupé,2004,30/03/2020,ESSENCE,60168,MANUEL,56000,47,515,<150000km
FERRARI,F430,111980,1 génération,Coupé,2006,30/03/2020,ESSENCE,50622,AUTOMATIQUE,91000,43,490,<150000km
FERRARI,F430,128160,1 génération,Coupé,2009,15/05/2020,ESSENCE,35508,MANUEL,33000,43,490,<50000km
FERRARI,CALIFORNIA,134280,1 génération,Cabriolet,2013,30/03/2020,ESSENCE,41664,AUTOMATIQUE,67000,37,490,<50000km
FERRARI,PORTOFINO,253880,1 génération,Cabriolet,2019,30/03/2020,ESSENCE,10296,AUTOMATIQUE,83000,52,600,<50000km
FERRARI,TESTAROSSA,118640,1 génération,Coupé,1987,30/03/2020,ESSENCE,35030,MANUEL,75000,34,390,<50000km
FERRARI,456,111470,1 génération,Coupé,2004,30/03/2020,ESSENCE,37954,MANUEL,31000,40,442,<50000km
FERRARI,TESTAROSSA,113880,1 génération,Coupé,1989,17/04/2020,ESSENCE,31464,MANUEL,75000,34,390,<50000km
FERRARI,360,71770,1 génération,Coupé,2005,30/03/2020,ESSENCE,91802,MANUEL,33000,34,400,<150000km
FERRARI,488,471880,1 génération,spider roadster,2020,30/03/2020,ESSENCE,171,AUTOMATIQUE,92000,68,720,<5000km
FERRARI,488,271430,1 génération,spider roadster,2019,30/03/2020,ESSENCE,9771,AUTOMATIQUE,92000,61,670,<50000km
FERRARI,CALIFORNIA,173040,2 génération,Cabriolet,2017,19/05/2020,ESSENCE,23400,AUTOMATIQUE,75000,47,560,<50000km
FERRARI,PORTOFINO,264480,1 génération,Cabriolet,2019,30/03/2020,ESSENCE,11500,AUTOMATIQUE,12000,52,600,<50000km
FERRARI,575,105890,1 génération,Coupé,2004,30/03/2020,ESSENCE,29096,MANUEL,69000,47,515,<50000km
FERRARI,F430,322640,1 génération,Coupé,2010,08/05/2020,ESSENCE,18530,AUTOMATIQUE,98000,43,510,<50000km
FERRARI,488,442280,1 génération,spider roadster,2020,30/03/2020,ESSENCE,1019,AUTOMATIQUE,33000,68,720,<5000km
FERRARI,599,137880,1 génération,Coupé,2008,30/03/2020,ESSENCE,35503,AUTOMATIQUE,13000,60,620,<50000km
FERRARI,599,176880,1 génération,Coupé,2011,30/03/2020,ESSENCE,44250,AUTOMATIQUE,75000,58,620,<50000km
FERRARI,488,229600,1 génération,spider roadster,2017,30/03/2020,ESSENCE,20294,AUTOMATIQUE,31000,61,670,<50000km
FERRARI,CALIFORNIA,125880,1 génération,Cabriolet,2011,30/03/2020,ESSENCE,73129,AUTOMATIQUE,31000,37,460,<150000km
FERRARI,812 SUPERFAST,416290,1 génération,Coupé,2019,30/03/2020,ESSENCE,1552,AUTOMATIQUE,98000,81,800,<5000km
FERRARI,360,81000,1 génération,spider roadster,2001,30/03/2020,ESSENCE,68580,MANUEL,75000,34,400,<150000km
FERRARI,812 SUPERFAST,390550,1 génération,Coupé,2019,13/04/2020,ESSENCE,5720,AUTOMATIQUE,98000,81,800,<50000km
FERRARI,TESTAROSSA,85490,1 génération,Coupé,1991,22/04/2020,ESSENCE,85772,MANUEL,13000,28,390,<150000km
FERRARI,550,105890,1 génération,Coupé,2001,30/03/2020,ESSENCE,31694,MANUEL,75000,45,479,<50000km
FERRARI,599,149640,1 génération,Coupé,2007,13/04/2020,ESSENCE,40600,AUTOMATIQUE,98000,58,620,<50000km
